Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
ER_ERBB3	RT34_HUMAN	MRPS34	0|0|0|0	0	0.00	4	0|0|0|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.69	0.00	0.95	
ER_GRB2	EGFR_HUMAN	EGFR	5|8|0	13	4.33	3	67|52|45|55|5|3|4|5|0|0|0|0|19|18|36|36|7|6|12|7	0.00	0.00	0.00	0.00	0.00	-84.85	0.23	0.95	
ER_GRB2	ERBB2_HUMAN	ERBB2	0|0|0	0	0.00	3	4|5|3|5|0|0|0|0|0|0|0|0|0|0|3|1|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-7.13	0.00	0.95	
ER_GRB2	P85B_HUMAN	PIK3R2	0|0|0	0	0.00	3	0|0|0|0|4|4|4|3|0|0|0|0|2|0|3|3|26|41|47|39	0.00	0.00	0.00	0.00	0.00	-40.01	0.00	0.95	
ER_GRB2	P55G_HUMAN	PIK3R3	0|0|0	0	0.00	3	0|0|0|0|2|2|3|3|0|0|0|0|0|0|0|0|3|4|2|3	0.00	0.00	0.00	0.00	0.00	-7.61	0.00	0.95	
ER_GRB2	P85A_HUMAN	PIK3R1	0|0|0	0	0.00	3	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.32	0.00	0.95	
ER_GRB2	K2C1_HUMAN	KRT1	6|5|0	11	3.67	3	3|4|6|5|8|8|6|6|10|10|7|7|10|7|13|10|16|14|9|7	0.00	0.00	0.00	0.00	0.00	-39.21	0.44	0.95	
ER_GRB2	K1C10_HUMAN	KRT10	0|2|0	2	0.67	3	2|0|3|3|5|5|3|2|1|2|4|3|3|3|9|9|11|8|2|3	0.00	0.00	0.00	0.00	0.00	-20.18	0.16	0.95	
ER_GRB2	K1C16_HUMAN	KRT16	1|2|0	3	1.00	3	0|0|2|1|0|1|0|0|1|1|2|2|0|0|0|0|2|1|0|0	0.01	0.03	0.01	0.03	0.01	-6.24	1.54	0.90	
ER_GRB2	GRB2_HUMAN	GRB2	7|7|0	14	4.67	3	2|0|2|2|0|0|0|0|0|0|0|0|9|6|10|11|0|1|1|1	0.04	0.06	0.04	0.06	0.04	-11.96	2.07	0.83	
ER_GRB2	GRP78_HUMAN	HSPA5	0|0|0	0	0.00	3	16|14|11|12|4|3|6|3|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-17.01	0.00	0.95	
ER_GRB2	K22E_HUMAN	KRT2	2|1|0	3	1.00	3	2|3|6|4|5|5|4|4|4|4|1|1|4|5|4|4|8|8|3|4	0.00	0.00	0.00	0.00	0.00	-20.90	0.24	0.95	
ER_GRB2	K2C8_HUMAN	KRT8	0|0|0	0	0.00	3	1|1|2|2|0|0|0|1|0|0|0|0|0|0|2|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.59	0.00	0.95	
ER_GRB2	K2C5_HUMAN	KRT5	0|0|0	0	0.00	3	1|1|3|2|3|2|2|2|1|1|2|0|2|2|2|1|0|2|0|0	0.00	0.00	0.00	0.00	0.00	-9.35	0.00	0.95	
ER_GRB2	K2C4_HUMAN	KRT4	0|0|0	0	0.00	3	0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|4|3|0|0	0.00	0.00	0.00	0.00	0.00	-5.53	0.00	0.95	
ER_GRB2	K2C6B_HUMAN	KRT6B	0|0|0	0	0.00	3	1|2|4|4|3|3|3|3|2|2|2|1|2|2|3|2|4|4|2|0	0.00	0.00	0.00	0.00	0.00	-13.56	0.00	0.95	
ER_GRB2	K2C7_HUMAN	KRT7	0|0|0	0	0.00	3	0|0|0|2|0|0|0|1|0|0|0|0|0|0|2|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.89	0.00	0.95	
ER_GRB2	HSP7C_HUMAN	HSPA8	1|0|0	1	0.33	3	15|10|12|11|5|4|6|5|0|0|1|1|2|2|1|1|1|0|0|0	0.00	0.00	0.00	0.00	0.00	-19.05	0.09	0.95	
ER_GRB2	PK3CA_HUMAN	PIK3CA	0|0|0	0	0.00	3	0|0|0|0|3|2|3|3|0|0|0|0|0|0|0|0|6|7|11|10	0.00	0.00	0.00	0.00	0.00	-11.99	0.00	0.95	
ER_GRB2	ERBB3_HUMAN	ERBB3	0|0|0	0	0.00	3	0|0|0|0|4|5|7|6|0|0|0|0|0|0|0|0|2|2|4|4	0.00	0.00	0.00	0.00	0.00	-10.15	0.00	0.95	
ER_GRB2	ADT2_HUMAN	SLC25A5	1|0|0	1	0.33	3	5|3|5|5|2|1|2|1|0|0|0|0|2|3|3|3|1|0|1|0	0.00	0.00	0.00	0.00	0.00	-10.99	0.18	0.95	
ER_GRB2	ADT3_HUMAN	SLC25A6	0|0|0	0	0.00	3	5|4|5|5|1|0|2|1|0|0|0|0|1|2|2|2|0|0|1|0	0.00	0.00	0.00	0.00	0.00	-9.62	0.00	0.95	
ER_GRB2	K1C9_HUMAN	KRT9	1|1|0	2	0.67	3	1|1|1|0|1|2|0|1|0|0|1|0|3|1|2|1|4|2|0|1	0.00	0.00	0.00	0.00	0.00	-7.89	0.61	0.95	
ER_GRB2	TBA1A_HUMAN	TUBA1A	0|0|0	0	0.00	3	5|3|5|3|1|1|2|2|0|0|0|0|0|0|2|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-7.99	0.00	0.95	
ER_GRB2	TBA4A_HUMAN	TUBA4A	0|0|0	0	0.00	3	3|2|3|1|0|0|1|1|0|0|0|0|0|0|2|1|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.54	0.00	0.95	
ER_GRB2	ARHG5_HUMAN	ARHGEF5	1|1|0	2	0.67	3	0|0|0|0|0|0|0|0|0|0|0|0|5|7|12|11|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-10.07	0.38	0.95	
ER_GRB2	PK3CB_HUMAN	PIK3CB	0|0|0	0	0.00	3	0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|4|2|5|4	0.00	0.00	0.00	0.00	0.00	-7.47	0.00	0.95	
ER_GRB2	IRS1_HUMAN	IRS1	0|0|0	0	0.00	3	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|2|6|3	0.00	0.00	0.00	0.00	0.00	-6.74	0.00	0.95	
ER_GRB2	TBB5_HUMAN	TUBB	0|0|0	0	0.00	3	8|6|5|2|0|1|2|1|0|0|0|0|1|1|2|1|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-9.23	0.00	0.95	
ER_GRB2	TBB3_HUMAN	TUBB3	0|0|0	0	0.00	3	2|2|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.47	0.00	0.95	
ER_GRB2	HS71A_HUMAN	HSPA1A	0|0|0	0	0.00	3	5|3|5|5|0|1|1|1|0|0|0|0|0|1|1|1|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-7.93	0.00	0.95	
ER_GRB2	HS90A_HUMAN	HSP90AA1	0|0|0	0	0.00	3	3|3|1|2|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.36	0.00	0.95	
ER_GRB2	HS90B_HUMAN	HSP90AB1	0|0|0	0	0.00	3	4|2|1|2|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.38	0.00	0.95	
ER_GRB2	1433E_HUMAN	YWHAE	0|0|0	0	0.00	3	1|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|2|1|1	0.00	0.00	0.00	0.00	0.00	-5.59	0.00	0.95	
ER_GRB2	1433T_HUMAN	YWHAQ	0|0|0	0	0.00	3	1|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|1|1|2|1	0.00	0.00	0.00	0.00	0.00	-5.55	0.00	0.95	
ER_GRB2	LPPRC_HUMAN	LRPPRC	0|0|0	0	0.00	3	1|3|3|3|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.06	0.00	0.95	
ER_GRB2	ERRFI_HUMAN	ERRFI1	0|1|0	1	0.33	3	1|2|1|1|0|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.39	0.83	0.95	
ER_GRB2	AP2A1_HUMAN	AP2A1	0|0|0	0	0.00	3	1|1|1|1|0|0|0|0|0|0|0|0|3|3|2|3|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.75	0.00	0.95	
ER_GRB2	GRB7_HUMAN	GRB7	0|0|0	0	0.00	3	0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|1|1|5|3	0.00	0.00	0.00	0.00	0.00	-6.47	0.00	0.95	
ER_GRB2	STAT3_HUMAN	STAT3	0|0|0	0	0.00	3	4|5|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1	0.00	0.00	0.00	0.00	0.00	-7.11	0.00	0.95	
ER_GRB2	ANXA2_HUMAN	ANXA2	0|0|0	0	0.00	3	3|4|0|1|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.67	0.00	0.95	
ER_GRB2	PTPRA_HUMAN	PTPRA	3|2|0	5	1.67	3	0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|3|0|0|0|0	0.08	0.17	0.08	0.17	0.08	-5.71	3.70	0.70	
ER_GRB2	C1QBP_HUMAN	C1QBP	0|0|0	0	0.00	3	0|0|0|0|0|0|0|0|7|5|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.41	0.00	0.95	
ER_GRB2	SHC1_HUMAN	SHC1	1|1|0	2	0.67	3	0|0|0|0|0|0|0|0|0|0|0|0|2|3|3|2|0|0|1|0	0.00	0.00	0.00	0.00	0.00	-6.05	1.21	0.95	
ER_GRB2	PTN11_HUMAN	PTPN11	0|0|0	0	0.00	3	0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|2|1	0.00	0.00	0.00	0.00	0.00	-5.22	0.00	0.95	
ER_GRB2	PON2_HUMAN	PON2	0|0|0	0	0.00	3	1|2|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.40	0.00	0.95	
ER_GRB2	MET_HUMAN	MET	2|2|0	4	1.33	3	0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0	0.37	0.55	0.37	0.55	0.37	-4.32	13.33	0.17	
ER_GRB2	CRKL_HUMAN	CRKL	0|0|0	0	0.00	3	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|1|2	0.00	0.00	0.00	0.00	0.00	-5.06	0.00	0.95	
ER_GRB2	CBL_HUMAN	CBL	0|0|0	0	0.00	3	0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|2|2|0	0.00	0.00	0.00	0.00	0.00	-4.89	0.00	0.95	
ER_GRB2	PHLA2_HUMAN	PHLDA2	0|0|0	0	0.00	3	1|1|0|1|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.02	0.00	0.95	
ER_GRB2	RT27_HUMAN	MRPS27	0|0|0	0	0.00	3	0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.86	0.00	0.95	
ER_GRB2	M2OM_HUMAN	SLC25A11	0|0|0	0	0.00	3	1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.69	0.00	0.95	
ER_GRB2	STAT1_HUMAN	STAT1	0|0|0	0	0.00	3	3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.28	0.00	0.95	
ER_GRB2	SLIRP_HUMAN	SLIRP	0|0|0	0	0.00	3	2|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.06	0.00	0.95	
ER_GRB2	PK3CD_HUMAN	PIK3CD	0|0|0	0	0.00	3	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|2|1	0.00	0.00	0.00	0.00	0.00	-5.26	0.00	0.95	
ER_GRB2	GRP75_HUMAN	HSPA9	0|0|0	0	0.00	3	1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.86	0.00	0.95	
ER_GRB2	AIFM1_HUMAN	AIFM1	0|0|0	0	0.00	3	0|0|0|0|1|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.86	0.00	0.95	
ER_GRB2	PHB_HUMAN	PHB	0|0|0	0	0.00	3	2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.69	0.00	0.95	
ER_GRB2	HNRPK_HUMAN	HNRNPK	0|0|0	0	0.00	3	0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|1|0	0.00	0.00	0.00	0.00	0.00	-4.86	0.00	0.95	
ER_GRB2	TMM33_HUMAN	TMEM33	0|0|0	0	0.00	3	2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.52	0.00	0.95	
ER_GRB2	RT34_HUMAN	MRPS34	0|0|0	0	0.00	3	0|0|0|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.69	0.00	0.95	
ER_P85B	EGFR_HUMAN	EGFR	1|1|1|2	5	1.25	4	67|52|45|55|5|3|4|5|0|0|0|0|19|18|36|36|7|6|12|7	0.00	0.00	0.00	0.00	0.00	-80.51	0.07	0.95	
ER_P85B	ERBB2_HUMAN	ERBB2	0|0|0|0	0	0.00	4	4|5|3|5|0|0|0|0|0|0|0|0|0|0|3|1|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-7.13	0.00	0.95	
ER_P85B	P85B_HUMAN	PIK3R2	15|13|16|17	61	15.25	4	0|0|0|0|4|4|4|3|0|0|0|0|2|0|3|3|26|41|47|39	0.00	0.00	0.00	0.00	0.00	-14.98	1.73	0.95	
ER_P85B	P55G_HUMAN	PIK3R3	2|2|3|2	9	2.25	4	0|0|0|0|2|2|3|3|0|0|0|0|0|0|0|0|3|4|2|3	0.02	0.03	0.02	0.03	0.02	-4.60	2.05	0.89	
ER_P85B	P85A_HUMAN	PIK3R1	3|2|4|3	12	3.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.83	0.98	0.83	0.98	0.83	0.22	30.00	0.00	
ER_P85B	K2C1_HUMAN	KRT1	5|4|10|8	27	6.75	4	3|4|6|5|8|8|6|6|10|10|7|7|10|7|13|10|16|14|9|7	0.00	0.00	0.00	0.00	0.00	-28.27	0.81	0.95	
ER_P85B	K1C10_HUMAN	KRT10	0|1|5|4	10	2.50	4	2|0|3|3|5|5|3|2|1|2|4|3|3|3|9|9|11|8|2|3	0.00	0.00	0.00	0.00	0.00	-20.18	0.62	0.95	
ER_P85B	K1C16_HUMAN	KRT16	1|0|3|3	7	1.75	4	0|0|2|1|0|1|0|0|1|1|2|2|0|0|0|0|2|1|0|0	0.07	0.13	0.07	0.13	0.07	-6.24	2.69	0.77	
ER_P85B	GRB2_HUMAN	GRB2	0|0|0|0	0	0.00	4	2|0|2|2|0|0|0|0|0|0|0|0|9|6|10|11|0|1|1|1	0.00	0.00	0.00	0.00	0.00	-11.96	0.00	0.95	
ER_P85B	GRP78_HUMAN	HSPA5	0|0|0|0	0	0.00	4	16|14|11|12|4|3|6|3|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-17.01	0.00	0.95	
ER_P85B	K22E_HUMAN	KRT2	1|1|5|4	11	2.75	4	2|3|6|4|5|5|4|4|4|4|1|1|4|5|4|4|8|8|3|4	0.00	0.00	0.00	0.00	0.00	-18.07	0.66	0.95	
ER_P85B	K2C8_HUMAN	KRT8	0|0|2|0	2	0.50	4	1|1|2|2|0|0|0|1|0|0|0|0|0|0|2|0|0|0|0|0	0.02	0.06	0.02	0.06	0.02	-5.59	1.11	0.88	
ER_P85B	K2C5_HUMAN	KRT5	0|0|2|2	4	1.00	4	1|1|3|2|3|2|2|2|1|1|2|0|2|2|2|1|0|2|0|0	0.00	0.00	0.00	0.00	0.00	-9.35	0.69	0.94	
ER_P85B	K2C4_HUMAN	KRT4	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|4|3|0|0	0.00	0.00	0.00	0.00	0.00	-5.53	0.00	0.95	
ER_P85B	K2C6B_HUMAN	KRT6B	0|0|3|2	5	1.25	4	1|2|4|4|3|3|3|3|2|2|2|1|2|2|3|2|4|4|2|0	0.00	0.00	0.00	0.00	0.00	-13.56	0.51	0.94	
ER_P85B	K2C7_HUMAN	KRT7	0|0|2|0	2	0.50	4	0|0|0|2|0|0|0|1|0|0|0|0|0|0|2|0|0|0|0|0	0.04	0.16	0.04	0.16	0.04	-4.89	2.00	0.82	
ER_P85B	HSP7C_HUMAN	HSPA8	1|1|0|0	2	0.50	4	15|10|12|11|5|4|6|5|0|0|1|1|2|2|1|1|1|0|0|0	0.00	0.00	0.00	0.00	0.00	-19.05	0.13	0.95	
ER_P85B	PK3CA_HUMAN	PIK3CA	3|3|6|6	18	4.50	4	0|0|0|0|3|2|3|3|0|0|0|0|0|0|0|0|6|7|11|10	0.02	0.03	0.02	0.03	0.02	-6.63	2.00	0.89	
ER_P85B	ERBB3_HUMAN	ERBB3	1|0|2|1	4	1.00	4	0|0|0|0|4|5|7|6|0|0|0|0|0|0|0|0|2|2|4|4	0.00	0.00	0.00	0.00	0.00	-10.15	0.59	0.94	
ER_P85B	ADT2_HUMAN	SLC25A5	0|0|0|0	0	0.00	4	5|3|5|5|2|1|2|1|0|0|0|0|2|3|3|3|1|0|1|0	0.00	0.00	0.00	0.00	0.00	-10.99	0.00	0.95	
ER_P85B	ADT3_HUMAN	SLC25A6	0|0|0|0	0	0.00	4	5|4|5|5|1|0|2|1|0|0|0|0|1|2|2|2|0|0|1|0	0.00	0.00	0.00	0.00	0.00	-9.62	0.00	0.95	
ER_P85B	K1C9_HUMAN	KRT9	1|0|1|0	2	0.50	4	1|1|1|0|1|2|0|1|0|0|1|0|3|1|2|1|4|2|0|1	0.00	0.00	0.00	0.00	0.00	-7.89	0.45	0.95	
ER_P85B	TBA1A_HUMAN	TUBA1A	0|0|0|0	0	0.00	4	5|3|5|3|1|1|2|2|0|0|0|0|0|0|2|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-7.99	0.00	0.95	
ER_P85B	TBA4A_HUMAN	TUBA4A	0|0|0|0	0	0.00	4	3|2|3|1|0|0|1|1|0|0|0|0|0|0|2|1|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.54	0.00	0.95	
ER_P85B	ARHG5_HUMAN	ARHGEF5	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|5|7|12|11|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-10.07	0.00	0.95	
ER_P85B	PK3CB_HUMAN	PIK3CB	1|1|4|2	8	2.00	4	0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|4|2|5|4	0.03	0.11	0.03	0.11	0.03	-5.15	2.22	0.84	
ER_P85B	IRS1_HUMAN	IRS1	2|3|3|4	12	3.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|2|6|3	0.11	0.17	0.11	0.17	0.11	-2.91	4.29	0.40	
ER_P85B	TBB5_HUMAN	TUBB	0|0|0|0	0	0.00	4	8|6|5|2|0|1|2|1|0|0|0|0|1|1|2|1|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-9.23	0.00	0.95	
ER_P85B	TBB3_HUMAN	TUBB3	0|0|0|0	0	0.00	4	2|2|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.47	0.00	0.95	
ER_P85B	HS71A_HUMAN	HSPA1A	0|0|0|0	0	0.00	4	5|3|5|5|0|1|1|1|0|0|0|0|0|1|1|1|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-7.93	0.00	0.95	
ER_P85B	HS90A_HUMAN	HSP90AA1	0|0|0|0	0	0.00	4	3|3|1|2|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.36	0.00	0.95	
ER_P85B	HS90B_HUMAN	HSP90AB1	0|0|0|0	0	0.00	4	4|2|1|2|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.38	0.00	0.95	
ER_P85B	1433E_HUMAN	YWHAE	0|0|1|1	2	0.50	4	1|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|2|1|1	0.00	0.00	0.00	0.00	0.00	-5.59	1.11	0.95	
ER_P85B	1433T_HUMAN	YWHAQ	0|0|1|1	2	0.50	4	1|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|1|1|2|1	0.00	0.00	0.00	0.00	0.00	-5.55	1.11	0.95	
ER_P85B	LPPRC_HUMAN	LRPPRC	0|0|0|0	0	0.00	4	1|3|3|3|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.06	0.00	0.95	
ER_P85B	ERRFI_HUMAN	ERRFI1	0|0|0|0	0	0.00	4	1|2|1|1|0|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.39	0.00	0.95	
ER_P85B	AP2A1_HUMAN	AP2A1	0|0|0|0	0	0.00	4	1|1|1|1|0|0|0|0|0|0|0|0|3|3|2|3|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.75	0.00	0.95	
ER_P85B	GRB7_HUMAN	GRB7	1|1|1|0	3	0.75	4	0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|1|1|5|3	0.00	0.00	0.00	0.00	0.00	-6.47	1.15	0.95	
ER_P85B	STAT3_HUMAN	STAT3	0|0|0|0	0	0.00	4	4|5|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1	0.00	0.00	0.00	0.00	0.00	-7.11	0.00	0.95	
ER_P85B	ANXA2_HUMAN	ANXA2	0|0|0|0	0	0.00	4	3|4|0|1|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.67	0.00	0.95	
ER_P85B	PTPRA_HUMAN	PTPRA	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|3|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.71	0.00	0.95	
ER_P85B	C1QBP_HUMAN	C1QBP	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|7|5|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.41	0.00	0.95	
ER_P85B	SHC1_HUMAN	SHC1	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|2|3|3|2|0|0|1|0	0.00	0.00	0.00	0.00	0.00	-6.05	0.00	0.95	
ER_P85B	PTN11_HUMAN	PTPN11	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|2|1	0.00	0.00	0.00	0.00	0.00	-5.22	0.00	0.95	
ER_P85B	PON2_HUMAN	PON2	0|0|0|0	0	0.00	4	1|2|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.40	0.00	0.95	
ER_P85B	MET_HUMAN	MET	0|0|1|1	2	0.50	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.32	5.00	0.95	
ER_P85B	CRKL_HUMAN	CRKL	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|1|2	0.00	0.00	0.00	0.00	0.00	-5.06	0.00	0.95	
ER_P85B	CBL_HUMAN	CBL	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|2|2|0	0.00	0.00	0.00	0.00	0.00	-4.89	0.00	0.95	
ER_P85B	PHLA2_HUMAN	PHLDA2	0|0|0|0	0	0.00	4	1|1|0|1|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.02	0.00	0.95	
ER_P85B	RT27_HUMAN	MRPS27	0|0|0|0	0	0.00	4	0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.86	0.00	0.95	
ER_P85B	M2OM_HUMAN	SLC25A11	0|0|0|0	0	0.00	4	1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.69	0.00	0.95	
ER_P85B	STAT1_HUMAN	STAT1	0|0|0|0	0	0.00	4	3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.28	0.00	0.95	
ER_P85B	SLIRP_HUMAN	SLIRP	0|0|0|0	0	0.00	4	2|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.06	0.00	0.95	
ER_P85B	PK3CD_HUMAN	PIK3CD	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|2|1	0.00	0.00	0.00	0.00	0.00	-5.26	0.00	0.95	
ER_P85B	GRP75_HUMAN	HSPA9	0|0|0|0	0	0.00	4	1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.86	0.00	0.95	
ER_P85B	AIFM1_HUMAN	AIFM1	0|0|0|0	0	0.00	4	0|0|0|0|1|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.86	0.00	0.95	
ER_P85B	PHB_HUMAN	PHB	0|0|0|0	0	0.00	4	2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.69	0.00	0.95	
ER_P85B	HNRPK_HUMAN	HNRNPK	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|1|0	0.00	0.00	0.00	0.00	0.00	-4.86	0.00	0.95	
ER_P85B	TMM33_HUMAN	TMEM33	0|0|0|0	0	0.00	4	2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.52	0.00	0.95	
ER_P85B	RT34_HUMAN	MRPS34	0|0|0|0	0	0.00	4	0|0|0|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.69	0.00	0.95	
